Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Lower,BB_Middle,BB_Width,Stoch_%K,Stoch_%D,ATR,OBV,Volatility,Momentum,Return_1D,Return_5D,Return_10D,Return_20D,High_Low_Ratio,Close_Open_Ratio,Volume_SMA_20,Volume_Ratio,Daily_Return,Close_Lag_1,Volume_Lag_1,Return_Lag_1,Close_Lag_2,Volume_Lag_2,Return_Lag_2,Close_Lag_3,Volume_Lag_3,Return_Lag_3,Close_Lag_4,Volume_Lag_4,Return_Lag_4,Close_Lag_5,Volume_Lag_5,Return_Lag_5,Rolling_Mean_5,Rolling_Std_5,Rolling_Mean_20,Rolling_Std_20
2023-09-15 00:00:00-04:00,153.97304716111532,154.76179669496912,151.37209789809347,151.59744262695312,13392100,0.0,0.0,JNJ,-6289492.067415498,-1397900,-0.153765657552007,-748939.3897721083,-31.84693311131398,11.397588012979213,-199124.70771987305,153.11569228038215,61.47258876664385,1005.655998521412,153.1317352294922,154.88275662757843,151.38071383140596,2.286947764892828,0.061886392646041045,0.0,0.0,153.15990330680012,155.41907595112906,150.9007306624712,2.9500836649178312,0.1541962643339448,0.0,0.0,150.6584718878701,155.18432581896752,152.9213988534188,2.955529710621198,0.2074681934896981,0.0,0.0,0.059791912586661056,0.0702738984031039,-0.010481985816442843,153.1317352294922,153.1317352294922,152.9089030237125,152.84911111112584,0.8769742314500025,0.6367409266043155,0.24023330484568706,0.006123685201220703,5.033555644851244,-1.6430355658312408,10.845928240714615,11.275488982673519,-0.4295607419589036,152.9213988534188,152.9213988534188,152.9213988534188,152.9213988534188,0.0,0.0,0.0,0.0,-54.387375726654035,150.92831197884658,150.17629213830244,12.0,20.0,-8.0,153.05286236505734,155.18432581896752,0.0,1.0,30.178337206885118,0.0,0.0,0.0,93.38432965232344,29.758955047319724,20.74681934896981,55.89031701309872,-79.25318065103019,0.0,0.0,0.03911825993099205,0.045960938888950885,-0.006842678957958835,9.96075008747689,2.5206324120584664,7.440117675418424,152.7416146174258,-1.3985596876699868,-1.4084316856069812,-0.7438895854459004,153.1317352294922,152.59839630126953,149.99978637695312,153.04318059388783,153.09520559446986,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-1397900,0.006512561608491578,-0.0147548091572548,-0.013985596876699868,-0.0011680844793222622,-0.0147548091572548,-0.02532891089009992,1.022393154643055,0.9845712962238359,6635820.0,0.8743757365329379,-0.013985596876699868,153.74769592285156,7758400.0,-0.001524566378044545,153.98245239257812,7397500.0,0.0025064165455679355,153.59747314453125,6045800.0,0.005655998521411965,152.73361206054688,6309300.0,0.005655998521411965,152.73361206054688,6309300.0,0.005655998521411965,153.1317352294922,0.9788507190443864,149.99978637695312,2.963715026725793
2023-09-18 00:00:00-04:00,152.22655945370906,153.19370215748563,150.9401688206037,152.55520629882812,5789000,0.0,0.0,JNJ,-3780898.410001559,4391100,-0.08097512020238024,150122.50826453208,-38.928311374100424,1.3324081355632842,-150722.71622451238,153.00584386578726,52.71354153749627,1012.0095409367491,153.0356470743815,154.69085762035888,151.38043652840412,2.1631699249428906,0.3548701925803399,0.0,0.0,153.00486815993997,155.26310091969438,150.74663540018554,2.9518443261476244,0.4004394345158789,0.0,0.0,150.6584718878701,155.18432581896752,152.9213988534188,2.9573854311849854,0.4190887376911238,0.0,0.0,0.027147758672072086,0.061648670456897536,-0.03450091178482545,153.0356470743815,153.0356470743815,152.85448814296106,152.827340384289,0.8655577520445425,0.8128898022384525,0.05266794980609002,0.0056380758432661385,6.090357222854367,-1.5469474107205485,10.21163568078101,11.098180099024766,-0.8865444182437567,152.9213988534188,152.9213988534188,152.9213988534188,152.9213988534188,0.0,0.0,0.0,0.0,-71.89163548202804,150.92831197884658,150.17629213830244,12.0,20.0,-8.0,153.05286236505734,155.18432581896752,0.0,0.0,46.459622384033075,0.0,0.0,0.0,88.77451130006123,36.72907730660996,41.90887376911238,43.63765214421357,-58.09112623088762,0.2558705365196374,0.0,0.017763679328455382,0.040321486976851784,-0.0225578076483964,7.15141346189274,3.4467886220253217,3.704624839867418,152.67625083384203,0.6317808897553956,0.6297935204462313,-0.11680844793222622,153.09605407714844,152.59839630126953,149.99978637695312,152.92457716795604,152.9870480424327,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,4391100,0.006512561608491578,-0.0147548091572548,0.006317808897553956,-0.0011680844793222622,-0.0147548091572548,-0.02532891089009992,1.0149299775831064,1.0021589323591,6635820.0,0.8743757365329379,0.006317808897553956,151.59744262695312,13392100.0,-0.013985596876699868,153.74769592285156,7758400.0,-0.001524566378044545,153.98245239257812,7397500.0,0.0025064165455679355,153.59747314453125,6045800.0,0.005655998521411965,152.73361206054688,6309300.0,0.005655998521411965,153.09605407714844,1.0000140933723816,149.99978637695312,2.963715026725793
2023-09-19 00:00:00-04:00,152.3486331153923,152.91202362221202,151.5317297753579,152.3016815185547,5550800,0.0,0.0,JNJ,-3139034.223491635,-1159700,-0.060085374730186,-72361.47153637203,3.8528572174939213,1.7524829825517239,27349.16559216944,152.92537389278158,58.39807022676147,1010.3277268399031,152.93079485212053,154.54702157681353,151.31456812742752,2.113670730941861,0.3053759030357153,0.0,0.0,152.89681246643067,155.02962538148503,150.76399955137626,2.789872307537684,0.3604821492604328,0.0,0.0,150.6584718878701,155.18432581896752,152.9213988534188,2.959413070123512,0.36307173313614854,0.0,0.0,-0.018961720555466854,0.04552659225442466,-0.06448831280989151,152.93079485212053,152.93079485212053,152.76944096997545,152.78840269053092,0.9176104565054642,0.8490556955199997,0.06855476098546454,0.004474641971918935,7.069219462129934,-1.4420951884595752,9.519490177560172,10.872652967386967,-1.3531627898267953,152.9213988534188,152.9213988534188,152.9213988534188,152.9213988534188,0.0,0.0,0.0,0.0,-60.98249291698103,150.92831197884658,150.17629213830244,12.0,20.0,-8.0,153.05286236505734,155.01455953903297,0.0,0.0,43.563805820810515,0.0,0.0,0.0,84.52737698700018,38.49055086692294,36.307173313614854,32.98762214389902,-63.692826686385146,0.2500355113198225,0.0,-0.012410444916996315,0.029775100598082166,-0.042185545515078485,4.558983981465759,3.669227693913409,0.8897562875523497,152.53759285997057,-0.1661855969548709,-0.16632383839754183,-0.28279992607059823,152.83689575195314,152.59839630126953,149.99978637695312,152.7855801831377,152.86515915900685,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-1159700,0.006512561608491578,-0.0147548091572548,-0.001661855969548709,-0.008436282182567312,-0.0147548091572548,-0.02532891089009992,1.009108942720448,0.9996918147811537,6635820.0,0.8743757365329379,-0.001661855969548709,152.55520629882812,5789000.0,0.006317808897553956,151.59744262695312,13392100.0,-0.013985596876699868,153.74769592285156,7758400.0,-0.001524566378044545,153.98245239257812,7397500.0,0.0025064165455679355,153.59747314453125,6045800.0,0.005655998521411965,152.83689575195314,1.005473052957548,149.99978637695312,2.963715026725793
2023-09-20 00:00:00-04:00,152.2922904232332,153.5598975179928,151.7946350387726,152.96835327148438,3837400,0.0,0.0,JNJ,-1873480.5276788676,2677700,-0.03340710601902747,303445.3364963072,20.948614642512133,4.4947875054032105,7572.861278838069,152.91503605429432,61.60038054421388,1014.750245028606,152.93548965454102,154.44753541283137,151.42344389625066,1.9773641313809456,0.5108672693148247,0.0,0.0,152.88149781763724,154.96836692821236,150.79462870706215,2.730047965731476,0.5208099907672661,0.0,0.0,150.6584718878701,155.18432581896752,152.9213988534188,2.9593222222786055,0.5103747091223914,0.0,0.0,-0.0016895006788502087,0.03608337366776969,-0.0377728743466199,152.93548965454102,152.93548965454102,152.80004286251528,152.80173236319413,0.942069611080399,0.8262094148945505,0.11586019618584853,0.003750785559517324,8.02718929669532,-1.4467899908800632,9.550481284031504,10.707381506967534,-1.1569002229360308,152.9213988534188,152.9213988534188,152.9213988534188,152.9213988534188,0.0,0.0,0.0,0.0,-11.31444955511975,150.92831197884658,150.17629213830244,12.0,20.0,-8.0,153.05286236505734,154.8515839102958,0.0,0.0,52.03088135352738,0.0,0.0,0.0,81.27592819437467,44.86533941910884,51.03747091223914,43.08450599832213,-48.96252908776086,0.017135904868979424,0.0,-0.001105681625934998,0.023598944153278734,-0.024704625779213733,0.39594798159017836,3.0145717514487633,-2.618623769858585,152.680651453788,0.4377310521344935,0.43677579638403685,0.15369322297205112,152.6340759277344,152.59839630126953,149.99978637695312,152.82372210957465,152.88178628750433,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,2677700,0.006512561608491578,-0.0147548091572548,0.004377310521344935,-0.0065858096512732,-0.0147548091572548,-0.02532891089009992,1.0116292810926373,1.0044392453903763,6635820.0,0.8743757365329379,0.004377310521344935,152.3016815185547,5550800.0,-0.001661855969548709,152.55520629882812,5789000.0,0.006317808897553956,151.59744262695312,13392100.0,-0.013985596876699868,153.74769592285156,7758400.0,-0.001524566378044545,153.98245239257812,7397500.0,0.0025064165455679355,152.6340759277344,0.7973716037669873,149.99978637695312,2.963715026725793
2023-09-21 00:00:00-04:00,152.6491022527076,153.52234172286694,151.7288968610548,151.7946319580078,4526700,0.0,0.0,JNJ,-6068346.447118948,-1849000,-0.10012616442191409,-498916.0358195016,-2.046215177199969,3.677162170077813,-17935.73385156233,152.8727310458587,56.48566946683174,1014.750245028606,152.80872768825955,154.4044864655198,151.2129689109993,2.088570203287999,0.18225281142027025,0.0,0.0,152.82228956167495,154.87655597794304,150.7680231454068,2.688438214294747,0.24987236428320697,0.0,0.0,150.6584718878701,155.18432581896752,152.9213988534188,2.9617771180782864,0.251037724026198,0.0,0.0,-0.08176807135853892,0.01251308466250797,-0.09428115602104689,152.80872768825955,152.80872768825955,152.6453642618218,152.72713233318035,0.944133434087465,0.8450990792021189,0.09903435488534607,0.001844670185476029,8.975069434686448,-1.3200280245985994,8.71370622052573,10.485862030696223,-1.772155810170494,152.9213988534188,152.9213988534188,152.9213988534188,152.9213988534188,0.0,0.0,0.0,0.0,-52.54689857591144,150.92831197884658,150.17629213830244,12.0,20.0,-8.0,153.05286236505734,154.69512730670812,0.0,0.0,40.508143642314266,0.0,0.0,0.0,75.95255975895756,36.659009043309766,25.1037724026198,37.4828055428246,-74.8962275973802,-0.2973414874417415,0.0,-0.05353866736668544,0.0081714218492859,-0.061710089215971334,-2.2044360121097832,1.9707701987370543,-4.175206210846838,152.38883867709248,-0.767296822103769,-0.770255689417354,-0.6147828823473533,152.24346313476562,152.59839630126953,149.99978637695312,152.62013144921562,152.7206461496424,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-1849000,0.006512561608491578,-0.0147548091572548,-0.00767296822103769,-0.012703045422051473,-0.0147548091572548,-0.02532891089009992,1.011820061299559,0.9944023889948254,6635820.0,0.8743757365329379,-0.00767296822103769,152.96835327148438,3837400.0,0.004377310521344935,152.3016815185547,5550800.0,-0.001661855969548709,152.55520629882812,5789000.0,0.006317808897553956,151.59744262695312,13392100.0,-0.013985596876699868,153.74769592285156,7758400.0,-0.001524566378044545,152.24346313476562,0.5578599314807907,149.99978637695312,2.963715026725793
2023-09-22 00:00:00-04:00,151.45659631662176,151.5504851741455,150.47067018312828,150.70541381835938,4976700,0.0,0.0,JNJ,-8881252.354291867,-6825700,-0.13541859264256004,-1202029.7329293413,-35.042219647233864,-0.6249913651790399,-70444.05273503758,152.72370598337417,51.80166429453378,1014.750245028606,152.59839630126953,154.5692884830989,150.62750411944018,2.5831099534470785,0.01976508396488871,0.0,0.0,152.63094624469522,154.58776751843826,150.6741249709522,2.564121263594724,0.007994814811915076,0.0,0.0,150.47067018312828,155.18432581896752,152.8274980010479,3.088928684763662,0.04980076046418754,1.9812359521292564,0.0,-0.23046505871360523,-0.03608254401271467,-0.19438251470089057,152.59839630126953,152.59839630126953,152.34691034744296,152.57737540615656,0.8900467469840633,0.9426539747112566,-0.052607227727193284,-0.0021674928332133772,9.861175130355017,-1.1096966376085788,7.325276671278819,10.386686492940635,-3.061409821661816,152.8274980010479,152.8274980010479,152.8274980010479,152.8274980010479,0.0,0.0,0.0,0.0,-167.76523364538383,150.92831197884658,150.17629213830244,12.0,40.0,-28.0,153.05286236505734,154.54492896726393,0.0,0.0,33.16739415490515,0.0,0.0,0.0,69.29759332045312,33.93197907790803,4.980076046418754,27.040439787092563,-95.01992395358124,-0.5267661290460524,0.0,-0.15104798997892963,-0.023672460516357206,-0.1273755294625724,-3.7277655870208837,0.8310630415854667,-4.55882862860635,151.86228317621263,-0.7175603811535036,-0.7201472278762111,-1.3279318251070205,152.06505737304687,152.59839630126953,149.99978637695312,152.25729320231264,152.44256370155264,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-6825700,0.006512561608491578,-0.0147548091572548,-0.007175603811535036,-0.005884194305235235,-0.0147548091572548,-0.02532891089009992,1.007176248964021,0.9950402787562186,6635820.0,0.8743757365329379,-0.007175603811535036,151.7946319580078,4526700.0,-0.00767296822103769,152.96835327148438,3837400.0,0.004377310521344935,152.3016815185547,5550800.0,-0.001661855969548709,152.55520629882812,5789000.0,0.006317808897553956,151.59744262695312,13392100.0,-0.013985596876699868,152.06505737304687,0.8709105776022847,149.99978637695312,2.963715026725793
2023-09-25 00:00:00-04:00,150.30166363275418,150.57395994907665,149.04342684227166,150.4800567626953,6722500,0.0,0.0,JNJ,-2983646.853655331,-13548200,-0.04126405278738655,-1246734.4577539584,-27.363684427267426,-3.298860671387878,-45763.305155843875,152.47349564582063,46.61095185489828,1014.750245028606,152.40581997958097,154.6451754343533,150.16646452480865,2.9386744614770577,0.07001841472249655,0.0,0.0,152.42906555980372,154.32860931777705,150.52952180183038,2.492364236436351,-0.013020242078510236,0.0,1.0,149.04342684227166,155.18432581896752,152.11387633061958,4.029307396212698,0.23394456184274176,1.9493110545251024,0.0,-0.36231636596824046,-0.10132930840381983,-0.26098705756442064,152.40581997958097,152.40581997958097,152.05970210363563,152.42201846960387,0.825972325170285,0.986444816172306,-0.160472491002021,-0.007702230084139001,10.745463440262505,-0.9171203159200161,5.843256648890978,9.806037691270406,-3.9627810423794285,152.11387633061958,152.11387633061958,152.11387633061958,152.11387633061958,0.0,0.0,0.0,0.0,-190.40922817639574,150.92831197884658,150.17629213830244,12.0,44.0,-32.0,153.05286236505734,154.3004734402158,0.0,0.0,31.880154365569368,0.0,0.0,0.0,63.52981676648738,40.530341013269606,23.394456184274176,17.826101544437577,-76.60554381572582,-0.7203665640170414,0.0,-0.2377060542867,-0.06647917927042576,-0.17122687501627423,-2.633267456583939,0.1381969419515856,-2.7714643985355245,151.78650978705494,-0.14953481096284804,-0.1496467258429668,-1.47548091572548,151.6500274658203,152.37304077148437,149.99978637695312,151.93210178605995,152.18802592985975,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-13548200,0.006512561608491578,-0.0147548091572548,-0.0014953481096284804,-0.013602613679850273,-0.0147548091572548,-0.02532891089009992,1.0102690413071669,1.001186900568027,6635820.0,0.8743757365329379,-0.0014953481096284804,150.70541381835938,4976700.0,-0.007175603811535036,151.7946319580078,4526700.0,-0.00767296822103769,152.96835327148438,3837400.0,0.004377310521344935,152.3016815185547,5550800.0,-0.001661855969548709,152.55520629882812,5789000.0,0.006317808897553956,151.6500274658203,1.0541196306190805,149.99978637695312,2.963715026725793
2023-09-26 00:00:00-04:00,150.05753377784367,150.31106094043633,149.16551074219203,149.3157501220703,4904800,0.0,0.0,JNJ,-6601913.777136475,-18453000,-0.08550483450721365,-1884442.5653516073,-1.6444174656451929,-3.148456743593089,-48002.29861862142,152.2907953209827,43.44399344113742,1006.8988361822774,152.14831415812174,154.88955968357925,149.40706863266422,3.603385999543376,-0.016656390269650642,0.0,1.0,152.08227125044587,153.87101668802114,150.2935258128706,2.3523391949211545,-0.2733132591873179,0.0,1.0,149.04342684227166,155.18432581896752,152.11387633061958,4.036126861263722,0.04434583288735032,1.885834551122921,0.0,-0.5543688730014367,-0.19193722132334323,-0.36243165167809344,152.14831415812174,152.14831415812174,151.6375556449333,152.19192451793472,0.8339523296800926,0.9913472965912886,-0.15739496691119603,-0.015493631048819533,11.598981288023321,0.5852979024251397,3.3321413088260714,8.746652146003372,-5.414510837177301,152.11387633061958,152.11387633061958,152.11387633061958,152.11387633061958,0.0,0.0,0.0,0.0,-169.35319884525973,150.92831197884658,150.17629213830244,12.0,48.0,-36.0,153.05286236505734,153.87990971238025,0.0,0.0,26.218569792853046,0.0,0.0,0.0,56.48309709842441,43.641241051214976,4.434583288735032,10.93637183980932,-95.56541671126497,-0.9961774528953242,0.0,-0.36425643131683266,-0.12603462967970716,-0.2382218016371255,-4.1124701259060945,-0.7119364716199504,-3.400533654286144,151.4388238251278,-0.7737282040377602,-0.7767370107455207,-2.237792907773073,151.05284118652344,151.9448684692383,149.99978637695312,151.4669230493177,151.8351215901131,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-18453000,0.006512561608491578,-0.02787625951653483,-0.007737282040377602,-0.019605373799636006,-0.02787625951653483,-0.02532891089009992,1.0076797256453216,0.9950566716838652,6635820.0,0.8743757365329379,-0.007737282040377602,150.4800567626953,6722500.0,-0.0014953481096284804,150.70541381835938,4976700.0,-0.007175603811535036,151.7946319580078,4526700.0,-0.00767296822103769,152.96835327148438,3837400.0,0.004377310521344935,152.3016815185547,5550800.0,-0.001661855969548709,151.05284118652344,1.3861559467483457,149.99978637695312,2.963715026725793
2023-09-27 00:00:00-04:00,148.9026022361373,149.0716107964716,145.78519950999862,147.52230834960938,10211600,0.0,0.0,JNJ,-6018358.161902076,-28664600,-0.0688421319190012,-4231509.342253108,-74.33916294908754,-9.08101559405096,-160602.05280722454,151.72648872890082,38.127616798463954,1006.8988361822774,151.79246755746695,155.40002639077767,148.18490872415623,4.7532778027275135,-0.09183500604739624,0.0,1.0,151.4309360470533,153.3652228497596,149.49664924434708,2.554678526328627,-0.5103537107256831,0.0,1.0,145.78519950999862,155.18432581896752,150.48476266448307,6.192090068903121,0.1848159906046968,2.0503061572177983,0.0,-0.8415863475627816,-0.3218670465712309,-0.5197193009915507,151.71403884887695,151.79246755746695,151.00444067642192,151.8460270239847,0.7256517494514002,1.030324550806601,-0.3046728013552008,-0.026727593070540335,12.620935852585497,1.8050055870643007,-0.3238316325951902,7.224231622223744,-7.548063254818935,150.27349810248387,150.48476266448307,150.37913038348347,150.48476266448307,0.0,0.0,0.0,0.0,-204.40337649412766,150.92831197884658,150.17629213830244,12.0,52.0,-40.0,153.05286236505734,153.49299108277157,0.0,0.0,20.252367517442167,0.0,0.0,0.0,47.392893105605246,42.086420779446904,18.48159906046968,15.436879511159631,-81.51840093953032,-1.681345001243784,-3.412021519448926,-0.5542366593693292,-0.21167503561763157,-0.34256162375169763,1.5207652754115775,-0.26539612221364484,1.7861613976252224,150.5913466416901,-1.2011068966232608,-1.2083784704145728,-3.4120215194489267,149.96363220214843,151.2988540649414,149.99978637695312,150.78198808357516,151.32987629690555,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,0.0,-28664600,0.006512561608491578,-0.04195376773516124,-0.012011068966232608,-0.0356024289037713,-0.04195376773516124,-0.02532891089009992,1.0225428321771963,0.9907302232076576,6635820.0,0.8743757365329379,-0.012011068966232608,149.3157501220703,4904800.0,-0.007737282040377602,150.4800567626953,6722500.0,-0.0014953481096284804,150.70541381835938,4976700.0,-0.007175603811535036,151.7946319580078,4526700.0,-0.00767296822103769,152.96835327148438,3837400.0,0.004377310521344935,149.96363220214843,1.6239848938263064,149.99978637695312,2.963715026725793
2023-09-28 00:00:00-04:00,147.88849509905762,148.32042970635464,146.68660879303323,147.30633544921875,7861900,0.0,0.0,JNJ,-7916043.89761025,-36526500,-0.08307798117857834,-3869573.3427285287,1.5609837530327715,-8.262400259659902,-134162.06629741372,151.37262938988036,34.84516954071748,1005.4247346414115,151.47202954973494,155.64626742538567,147.2977916740842,5.511562613981013,0.0010233934180391019,0.0,0.0,150.76144776407665,152.68728414582714,148.83561138232614,2.5548127990442224,-0.3970420196645525,0.0,1.0,145.78519950999862,155.18432581896752,150.48476266448307,6.205189391670992,0.16183801442998175,2.00865763282816,2.108010980731042,-1.0742521633036972,-0.47234406991772415,-0.6019080933859731,151.18977737426758,151.47202954973494,150.43550141069835,151.50975357400205,0.7739339532836453,1.0554248826939894,-0.28149092941034404,-0.04001543025660572,13.611335666442582,2.510422842843184,-3.864032149248195,5.589791578894545,-9.45382372814274,149.6725485139957,150.48476266448307,150.0786555892394,150.48476266448307,0.0,0.0,0.0,0.0,-157.44993420578058,150.92831197884658,150.17629213830244,12.0,56.00000000000001,-44.00000000000001,153.05286236505734,152.72221192549426,0.0,0.0,19.67182985700812,0.0,0.0,0.0,39.8883434711293,40.8888173787707,16.183801442998174,13.033327930734297,-83.81619855700183,-2.3986120080033118,-4.095860150897601,-0.7090316880351859,-0.31114636610114244,-0.39788532193404347,2.8614154388209414,0.35996618999327246,2.5014492488276687,149.8817110092533,-0.1464001633426193,-0.1465074330899263,-3.5534264777137836,149.06597290039062,150.65471801757812,149.99978637695312,150.1901954113048,150.8779847764901,19.67182985700812,-1.1599606843380172,-1.8079711140876935,-0.4757930452177124,155.77713054937638,144.22244220452987,149.99978637695312,0.07703136533680986,16.183801442998174,12.130891992535036,1.9966617173769055,-36526500,0.006512561608491578,-0.04189565531352746,-0.001464001633426193,-0.029568216286006033,-0.04189565531352746,-0.02532891089009992,1.0111381735985638,0.9960635230654762,6635820.0,0.8743757365329379,-0.001464001633426193,147.52230834960938,10211600.0,-0.012011068966232608,149.3157501220703,4904800.0,-0.007737282040377602,150.4800567626953,6722500.0,-0.0014953481096284804,150.70541381835938,4976700.0,-0.007175603811535036,151.7946319580078,4526700.0,-0.00767296822103769,149.06597290039062,1.5991413757479422,149.99978637695312,2.963715026725793
